X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
700.0,-1600.0,-177.853,1.75037e-06,89.1215,42.2279,90.8785,120.121,878.884,-1363.6,841.109,-1471.92
702.0,-1600.0,-178.411,1.74545e-06,89.1098,42.4951,90.8902,120.121,878.884,-1363.6,841.814,-1471.91
704.0,-1600.0,-179.315,1.74054e-06,89.098,42.765,90.902,120.121,878.884,-1363.6,842.518,-1471.89
706.0,-1600.0,-180.22,1.31582e-06,88.7945,38.6942,91.2055,-113.896,899.478,-1401.18,891.942,-1451.06
708.0,-1600.0,-180.182,1.31063e-06,88.7775,38.9476,91.2225,-113.896,899.478,-1401.18,891.95,-1451.32
710.0,-1600.0,-177.176,1.12205e-06,88.5576,39.809,91.4424,-175.228,877.563,-1401.87,891.857,-1448.43
712.0,-1600.0,-177.68,1.11694e-06,88.5365,40.0441,91.4635,-175.228,877.563,-1401.87,891.87,-1448.84
714.0,-1600.0,-178.322,1.11185e-06,88.5183,40.2815,91.4817,-175.228,877.563,-1401.87,891.883,-1449.24
716.0,-1600.0,-134.069,1.13084e-06,88.5715,40.7467,92.3064,-139.261,898.599,-1401.21,891.858,-1448.49
718.0,-1600.0,-135.292,1.12581e-06,88.5501,40.9684,92.3176,-139.039,898.611,-1401.21,891.876,-1449.02
720.0,-1600.0,-136.925,1.12078e-06,88.5285,41.1921,92.3289,-138.815,898.622,-1401.21,891.893,-1449.56
722.0,-1600.0,-139.058,1.11578e-06,88.5067,41.4179,92.3402,-138.588,898.633,-1401.21,891.911,-1450.11
724.0,-1600.0,-141.672,1.11079e-06,88.4847,41.6457,92.3516,-138.36,898.645,-1401.2,891.929,-1450.67
726.0,-1600.0,-144.375,1.10582e-06,88.4626,41.8755,92.363,-138.13,898.656,-1401.2,891.947,-1451.23
728.0,-1600.0,-146.296,1.10087e-06,88.4403,42.1074,92.3746,-137.898,898.667,-1401.2,891.966,-1451.81
730.0,-1600.0,-146.723,1.09594e-06,88.4178,42.3414,92.3861,-137.663,898.679,-1401.2,891.985,-1452.39
732.0,-1600.0,-145.728,1.09103e-06,88.3952,42.5775,92.3978,-137.427,898.69,-1401.2,892.004,-1452.98
734.0,-1600.0,-144.215,1.08613e-06,88.3724,42.8158,92.4095,-137.188,898.701,-1401.2,892.023,-1453.59
736.0,-1600.0,-143.22,1.08126e-06,88.3494,43.0562,92.4213,-136.947,898.713,-1401.2,892.043,-1454.2
738.0,-1600.0,-174.23,1.66074e-06,88.8841,47.8047,91.1159,120.121,878.884,-1363.6,854.43,-1471.57
740.0,-1600.0,-174.126,1.56214e-06,85.2591,70.8828,87.9864,113.733,883.906,-1363.4,783.872,-1473.43
742.0,-1600.0,-171.796,1.56004e-06,85.1885,71.1141,87.9834,113.501,884.08,-1363.39,785.314,-1473.39
744.0,-1600.0,-169.746,1.55797e-06,85.1179,71.3462,87.9803,113.267,884.254,-1363.38,786.754,-1473.35
746.0,-1600.0,-167.984,1.55593e-06,85.0471,71.5788,87.9774,113.033,884.428,-1363.37,788.195,-1473.31
748.0,-1600.0,-166.487,1.55392e-06,84.9763,71.8121,87.9744,112.799,884.602,-1363.37,789.635,-1473.28
750.0,-1600.0,-165.224,1.55193e-06,84.9055,72.0461,87.9714,112.563,884.776,-1363.36,791.075,-1473.24
752.0,-1600.0,-164.16,1.54997e-06,84.8345,72.2807,87.9685,112.327,884.949,-1363.35,792.514,-1473.2
754.0,-1600.0,-163.265,1.54804e-06,84.7635,72.5159,87.9656,112.091,885.123,-1363.35,793.953,-1473.16
756.0,-1600.0,-162.513,1.54613e-06,84.6924,72.7517,87.9628,111.854,885.296,-1363.34,795.392,-1473.12
758.0,-1600.0,-161.88,1.54425e-06,84.6213,72.9882,87.96,111.616,885.47,-1363.33,796.83,-1473.09
760.0,-1600.0,-161.349,1.5424e-06,84.5501,73.2253,87.9571,111.378,885.643,-1363.32,798.268,-1473.05
762.0,-1600.0,-160.863,1.54054e-06,84.5063,73.4634,87.9544,111.14,885.816,-1363.32,799.704,-1473.01
764.0,-1600.0,-160.43,1.53869e-06,84.4785,73.7024,87.9516,110.901,885.989,-1363.31,801.139,-1472.97
766.0,-1600.0,-160.064,1.53687e-06,84.4508,73.942,87.9489,110.661,886.162,-1363.3,802.574,-1472.94
768.0,-1600.0,-159.755,1.53507e-06,84.423,74.1822,87.9462,110.421,886.334,-1363.3,804.009,-1472.9
770.0,-1600.0,-159.497,1.5333e-06,84.3954,74.4229,87.9436,110.181,886.507,-1363.29,805.443,-1472.86
772.0,-1600.0,-157.252,1.40621e-06,85.5506,72.1916,89.3056,110.594,886.21,-1363.3,812.903,-1472.67
774.0,-1600.0,-159.105,1.52985e-06,84.3402,74.9062,87.9384,109.698,886.851,-1363.27,808.31,-1472.79
776.0,-1600.0,-158.963,1.52816e-06,84.3126,75.1486,87.9358,109.456,887.024,-1363.27,809.744,-1472.75
778.0,-1600.0,-158.851,1.5265e-06,84.2851,75.3916,87.9333,109.214,887.196,-1363.26,811.176,-1472.71
780.0,-1600.0,-160.824,1.53227e-06,84.2553,75.721,87.9507,-105.254,899.68,-1401.17,812.404,-1472.68
782.0,-1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784.0,-1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
