X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
1800.0,1500.0,-110.466,9.44082e-07,88.5198,45.0,91.4802,-135.0,1800.0,1500.0,2000.0,1700.0
1802.0,1500.0,-110.423,9.39384e-07,88.4952,45.2879,91.5048,-134.712,1802.0,1500.0,2000.0,1700.0
1804.0,1500.0,-110.379,9.34709e-07,88.4727,45.5787,91.5273,-134.421,1804.0,1500.0,2000.0,1700.0
1806.0,1500.0,-110.335,9.30052e-07,88.4651,45.8725,91.5349,-134.128,1806.0,1500.0,2000.0,1700.0
1808.0,1500.0,-110.292,9.2542e-07,88.4574,46.1691,91.5426,-133.831,1808.0,1500.0,2000.0,1700.0
1810.0,1500.0,-110.248,9.20812e-07,88.4496,46.4688,91.5504,-133.531,1810.0,1500.0,2000.0,1700.0
1812.0,1500.0,-110.205,9.1623e-07,88.4419,46.7715,91.5581,-133.229,1812.0,1500.0,2000.0,1700.0
1814.0,1500.0,-110.161,9.11674e-07,88.4341,47.0772,91.5659,-132.923,1814.0,1500.0,2000.0,1700.0
1816.0,1500.0,-110.118,9.07145e-07,88.4263,47.3859,91.5737,-132.614,1816.0,1500.0,2000.0,1700.0
1818.0,1500.0,-110.074,9.02641e-07,88.4184,47.6978,91.5816,-132.302,1818.0,1500.0,2000.0,1700.0
1820.0,1500.0,-120.91,1.55099e-06,89.0796,25.5013,90.9204,-153.464,1787.57,1593.92,1907.27,1541.63
1822.0,1500.0,-120.607,1.54497e-06,89.076,25.6078,90.924,-153.358,1787.58,1593.43,1907.28,1540.88
1824.0,1500.0,-119.316,8.89296e-07,88.2975,48.65,91.5379,-131.346,1896.11,1581.93,1896.11,1581.93
1826.0,1500.0,-119.305,8.84904e-07,88.2881,48.9745,91.545,-131.022,1897.25,1581.89,1897.25,1581.89
1828.0,1500.0,-119.294,8.80539e-07,88.2787,49.3022,91.552,-130.694,1898.39,1581.85,1898.39,1581.85
1830.0,1500.0,-119.284,8.76205e-07,88.2692,49.6332,91.5591,-130.363,1899.54,1581.8,1899.54,1581.8
1832.0,1500.0,-119.274,8.71899e-07,88.2597,49.9674,91.5662,-130.029,1900.68,1581.76,1900.68,1581.76
1834.0,1500.0,-119.263,8.67624e-07,88.2502,50.305,91.5734,-129.691,1901.83,1581.71,1901.83,1581.71
1836.0,1500.0,-119.254,8.63379e-07,88.2406,50.6459,91.5805,-129.35,1902.97,1581.67,1902.97,1581.67
1838.0,1500.0,-119.244,8.59164e-07,88.231,50.9902,91.5877,-129.006,1904.12,1581.62,1904.12,1581.62
1840.0,1500.0,-119.235,8.54981e-07,88.2213,51.3378,91.5948,-128.658,1905.27,1581.58,1905.27,1581.58
1842.0,1500.0,-119.226,8.5083e-07,88.2117,51.6889,91.602,-128.307,1906.42,1581.53,1906.42,1581.53
1844.0,1500.0,-119.217,8.46711e-07,88.202,52.0434,91.6092,-127.953,1907.57,1581.49,1907.57,1581.49
1846.0,1500.0,-119.209,8.42625e-07,88.1922,52.4013,91.6164,-127.595,1908.72,1581.44,1908.72,1581.44
1848.0,1500.0,-119.2,8.38572e-07,88.1825,52.7627,91.6236,-127.233,1909.87,1581.4,1909.87,1581.4
1850.0,1500.0,-109.39,8.34552e-07,88.2893,53.1301,91.7107,-126.87,1850.0,1500.0,2000.0,1700.0
1852.0,1500.0,-109.349,8.30563e-07,88.2892,53.4986,91.7108,-126.501,1852.0,1500.0,2000.0,1700.0
1854.0,1500.0,-109.307,8.26604e-07,88.3005,53.8706,91.6995,-126.129,1854.0,1500.0,2000.0,1700.0
1856.0,1500.0,-109.266,8.22681e-07,88.312,54.2461,91.688,-125.754,1856.0,1500.0,2000.0,1700.0
1858.0,1500.0,-109.224,8.18793e-07,88.3237,54.6252,91.6763,-125.375,1858.0,1500.0,2000.0,1700.0
1860.0,1500.0,-109.183,8.14941e-07,88.3355,55.008,91.6645,-124.992,1860.0,1500.0,2000.0,1700.0
1862.0,1500.0,-109.142,8.11126e-07,88.3476,55.3943,91.6524,-124.606,1862.0,1500.0,2000.0,1700.0
1864.0,1500.0,-109.102,8.07348e-07,88.3598,55.7843,91.6402,-124.216,1864.0,1500.0,2000.0,1700.0
1866.0,1500.0,-109.061,8.03608e-07,88.3723,56.1779,91.6277,-123.822,1866.0,1500.0,2000.0,1700.0
1868.0,1500.0,-109.021,7.99906e-07,88.3849,56.5752,91.6151,-123.425,1868.0,1500.0,2000.0,1700.0
