X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
1700.0,-1200.0,-182.213,1.70084e-06,89.7525,6.9534,90.2475,-46.3816,1906.57,-1006.89,1993.04,-1164.26
1702.0,-1200.0,-182.151,1.69421e-06,89.7705,7.00071,90.2295,-46.3816,1906.57,-1006.89,1993.04,-1164.26
1704.0,-1200.0,-182.089,1.68759e-06,89.7887,7.04867,90.2113,-46.3816,1906.57,-1006.89,1993.04,-1164.26
1706.0,-1200.0,-182.026,1.68096e-06,89.8071,7.09728,90.1929,-46.3816,1906.57,-1006.89,1993.04,-1164.26
1708.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726.0,-1200.0,-177.507,2.20619e-06,89.9231,7.62279,90.0769,-75.1487,1972.21,-1272.31,1993.04,-1164.26
1728.0,-1200.0,-177.458,2.19957e-06,89.9229,7.67963,90.0771,-75.1487,1972.21,-1272.31,1993.04,-1164.26
1730.0,-1200.0,-177.407,2.19296e-06,89.9227,7.73732,90.0773,-75.1487,1972.21,-1272.31,1993.04,-1164.26
1732.0,-1200.0,-177.357,2.18635e-06,89.9236,7.79587,90.0764,-75.1487,1972.21,-1272.31,1993.04,-1164.26
1734.0,-1200.0,-177.305,2.17974e-06,89.925,7.85531,90.075,-75.1487,1972.21,-1272.31,1993.04,-1164.26
1736.0,-1200.0,-177.253,2.17313e-06,89.9173,7.91566,90.0827,-75.1487,1972.21,-1272.31,1993.04,-1164.26
1738.0,-1200.0,-177.2,2.16652e-06,89.9096,7.97694,90.0904,-75.1487,1972.21,-1272.31,1993.04,-1164.26
1740.0,-1200.0,-177.146,2.15991e-06,89.9019,8.03917,90.0981,-75.1487,1972.21,-1272.31,1993.04,-1164.26
1742.0,-1200.0,-177.092,2.1533e-06,89.8941,8.10237,90.1059,-75.1487,1972.21,-1272.31,1993.04,-1164.26
1744.0,-1200.0,-180.155,2.14612e-06,89.8863,26.8918,90.1137,-124.056,1883.85,-1023.89,1838.79,-1151.93
1746.0,-1200.0,-180.655,1.54868e-06,89.832,8.23177,90.168,-46.3816,1906.57,-1006.89,1993.04,-1164.26
1748.0,-1200.0,-190.883,1.12697e-06,89.7549,44.3384,90.2451,-96.1891,1883.71,-1150.22,1783.28,-1165.53
1750.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760.0,-1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762.0,-1200.0,-167.26,1.10137e-06,89.5874,0.0110351,90.4126,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1764.0,-1200.0,-167.166,1.0947e-06,89.5554,0.0112076,90.4446,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1766.0,-1200.0,-167.071,1.08803e-06,89.5231,0.0113856,90.4769,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1768.0,-1200.0,-165.447,1.01848e-06,89.4589,-22.1084,90.5411,-96.8071,1883.93,-1134.63,1800.52,-1213.21
1770.0,-1200.0,-164.737,1.01231e-06,89.4238,-22.3654,90.5762,-96.8071,1883.93,-1134.63,1801.74,-1213.06
1772.0,-1200.0,-164.068,1.00615e-06,89.3882,-22.6282,90.6118,-96.8071,1883.93,-1134.63,1802.97,-1212.91
1774.0,-1200.0,-165.888,1.07845e-06,89.3994,21.946,90.6006,-92.3109,1891.93,-1199.97,1815.91,-1183.11
1776.0,-1200.0,-165.767,1.07228e-06,89.3659,22.2994,90.6341,-92.3109,1891.93,-1199.97,1817.5,-1182.98
1778.0,-1200.0,-165.66,1.06612e-06,89.332,22.6637,90.668,-92.3109,1891.93,-1199.97,1819.07,-1182.85
1780.0,-1200.0,-158.751,1.59137e-06,83.5666,76.0415,87.0431,-102.691,1833.57,-1294.99,1788.63,-1165.28
1782.0,-1200.0,-160.737,1.68193e-06,84.4057,-69.0861,87.0257,-101.454,1840.3,-1294.62,1787.42,-1214.18
1784.0,-1200.0,-158.762,1.58846e-06,83.3547,76.5078,87.0364,-102.22,1836.14,-1294.85,1792.37,-1165.12
1786.0,-1200.0,-158.793,1.58706e-06,83.2397,76.7415,87.033,-101.985,1837.43,-1294.78,1794.24,-1165.03
1788.0,-1200.0,-158.834,1.58569e-06,83.1247,76.9757,87.0297,-101.748,1838.71,-1294.71,1796.11,-1164.95
1790.0,-1200.0,-158.883,1.58434e-06,83.0097,77.2103,87.0265,-101.511,1839.99,-1294.64,1797.98,-1164.86
1792.0,-1200.0,-165.438,1.02358e-06,88.9052,25.5652,91.0948,-92.3109,1891.93,-1199.97,1829.68,-1181.98
1794.0,-1200.0,-165.558,1.0176e-06,88.8354,26.0372,91.1646,-92.3109,1891.93,-1199.97,1831.14,-1181.86
1796.0,-1200.0,-165.473,9.88136e-07,88.7354,0.0149462,91.2646,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1798.0,-1200.0,-165.352,9.8149e-07,88.6612,0.0152645,91.3388,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1800.0,-1200.0,-165.229,9.74845e-07,88.5859,0.0155966,91.4141,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1802.0,-1200.0,-165.104,9.68203e-07,88.5096,0.0159434,91.4904,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1804.0,-1200.0,-164.977,9.61562e-07,88.4323,0.0163061,91.5677,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1806.0,-1200.0,-164.847,9.54908e-07,88.3833,0.0166856,91.6167,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1808.0,-1200.0,-164.714,9.4823e-07,88.389,0.0170832,91.611,-92.3109,1891.93,-1199.97,1891.93,-1199.97
1810.0,-1200.0,-164.099,8.71226e-07,88.265,-31.4214,91.735,-96.8071,1883.93,-1134.63,1818.61,-1205.26
1812.0,-1200.0,-162.359,8.6554e-07,88.2723,-31.9043,91.7277,-96.8071,1883.93,-1134.63,1820.29,-1205.16
1814.0,-1200.0,-161.52,8.59884e-07,88.2797,-32.4008,91.7203,-96.8071,1883.93,-1134.63,1821.98,-1205.06
1816.0,-1200.0,-161.385,8.5426e-07,88.2872,-32.9111,91.7128,-96.8071,1883.93,-1134.63,1823.67,-1204.96
1818.0,-1200.0,-162.005,8.48668e-07,88.295,-33.4359,91.705,-96.8071,1883.93,-1134.63,1825.36,-1204.86
1820.0,-1200.0,-160.821,8.23213e-07,88.2618,36.4618,91.7382,-96.8071,1883.93,-1134.63,1896.82,-1143.24
1822.0,-1200.0,-159.604,8.17862e-07,88.2702,37.0842,91.7298,-96.8071,1883.93,-1134.63,1896.82,-1143.44
1824.0,-1200.0,-158.844,8.12554e-07,88.2788,37.7251,91.7212,-96.8071,1883.93,-1134.63,1896.83,-1143.66
1826.0,-1200.0,-158.473,8.07293e-07,88.2875,38.385,91.7125,-96.8071,1883.93,-1134.63,1896.83,-1143.89
