X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-1200.0,200.0,-121.549,2.64861e-06,89.6775,74.8939,90.3225,103.718,-1069.34,684.05,-1069.34,684.05
-1198.0,200.0,-121.57,2.64688e-06,89.6651,75.0334,90.3349,103.578,-1068.6,684.041,-1068.6,684.041
-1196.0,200.0,-121.593,2.64517e-06,89.6527,75.173,90.3473,103.439,-1067.87,684.032,-1067.87,684.032
-1194.0,200.0,-121.619,2.64348e-06,89.6403,75.3128,90.3597,103.299,-1067.13,684.023,-1067.13,684.023
-1192.0,200.0,-121.647,2.6418e-06,89.6278,75.4528,90.3722,103.159,-1066.4,684.014,-1066.4,684.014
-1190.0,200.0,-121.678,2.64013e-06,89.6154,75.593,90.3846,103.019,-1065.67,684.005,-1065.67,684.005
-1188.0,200.0,-131.921,2.729e-06,89.6161,-35.0157,90.3839,-148.365,-1102.24,337.013,-1093.65,133.895
-1186.0,200.0,-131.587,2.72354e-06,89.6035,-35.0962,90.3965,-148.284,-1102.23,336.821,-1091.91,133.88
-1184.0,200.0,-131.285,2.71808e-06,89.593,-35.1771,90.407,-148.203,-1102.22,336.627,-1090.17,133.866
-1182.0,200.0,-114.883,1.26145e-06,89.1231,-62.0032,90.8769,-118.975,-1147.1,134.351,-1147.1,134.351
-1180.0,200.0,-114.782,1.25833e-06,89.1209,-62.2715,90.8791,-118.706,-1145.48,134.338,-1145.48,134.338
-1178.0,200.0,-114.707,1.25524e-06,89.1104,-62.5412,90.8896,-118.437,-1143.87,134.324,-1143.87,134.324
-1176.0,200.0,-114.656,1.25218e-06,89.0954,-62.8122,90.9046,-118.166,-1142.26,134.31,-1142.26,134.31
-1174.0,200.0,-114.628,1.24915e-06,89.0803,-63.0845,90.9197,-117.893,-1140.64,134.296,-1140.64,134.296
-1172.0,200.0,-114.621,1.24615e-06,89.0651,-63.3581,90.9349,-117.62,-1139.03,134.283,-1139.03,134.283
-1170.0,200.0,-114.636,1.24318e-06,89.0499,-63.6331,90.9501,-117.345,-1137.42,134.269,-1137.42,134.269
-1168.0,200.0,-114.674,1.24023e-06,89.0347,-63.9093,90.9653,-117.069,-1135.81,134.255,-1135.81,134.255
-1166.0,200.0,-114.738,1.23732e-06,89.0194,-64.1869,90.9806,-116.791,-1134.19,134.241,-1134.19,134.241
-1164.0,200.0,-114.832,1.23443e-06,89.004,-64.4658,90.996,-116.512,-1132.58,134.227,-1132.58,134.227
-1162.0,200.0,-114.959,1.23158e-06,88.9886,-64.746,91.0114,-116.232,-1130.97,134.214,-1130.97,134.214
-1160.0,200.0,-115.129,1.22875e-06,88.9775,-65.0274,91.0225,-115.951,-1129.36,134.2,-1129.36,134.2
-1158.0,200.0,-115.35,1.22595e-06,88.9751,-65.3102,91.0249,-115.668,-1127.74,134.186,-1127.74,134.186
-1156.0,200.0,-115.633,1.22317e-06,88.9728,-65.5943,91.0272,-115.384,-1126.13,134.172,-1126.13,134.172
-1154.0,200.0,-115.997,1.22044e-06,88.9601,-65.8796,91.0399,-115.098,-1124.52,134.159,-1124.52,134.159
-1152.0,200.0,-116.46,1.21773e-06,88.9446,-66.1663,91.0554,-114.812,-1122.91,134.145,-1122.91,134.145
-1150.0,200.0,-117.051,1.21505e-06,88.929,-66.4542,91.071,-114.524,-1121.3,134.131,-1121.3,134.131
-1148.0,200.0,-117.801,1.21241e-06,88.9133,-66.7433,91.0867,-114.235,-1119.69,134.117,-1119.69,134.117
-1146.0,200.0,-118.744,1.20979e-06,88.8977,-67.0338,91.1023,-113.944,-1118.07,134.104,-1118.07,134.104
