X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-2300.0,-2200.0,-167.727,2.93552e-06,87.277,78.7435,87.1125,-102.456,-2120.35,-2092.1,-2257.08,-1984.35
-2298.0,-2200.0,-196.146,2.02473e-06,89.0359,123.113,90.9641,3.03204,-2073.62,-1998.6,-2422.97,-2008.4
-2296.0,-2200.0,-198.828,2.0284e-06,89.0456,123.531,90.9544,3.03204,-2073.62,-1998.6,-2422.97,-2008.4
-2294.0,-2200.0,-204.638,2.0321e-06,89.0553,123.945,90.9447,3.03204,-2073.62,-1998.6,-2422.97,-2008.4
-2292.0,-2200.0,-206.75,2.03584e-06,89.0649,124.354,90.9351,3.03204,-2073.62,-1998.6,-2422.97,-2008.4
-2290.0,-2200.0,-199.648,2.03962e-06,89.0746,124.76,90.9254,3.03204,-2073.62,-1998.6,-2422.97,-2008.4
-2288.0,-2200.0,-196.197,2.04344e-06,89.0842,125.162,90.9158,3.03204,-2073.62,-1998.6,-2422.97,-2008.4
-2286.0,-2200.0,-194.389,2.04729e-06,89.0938,125.559,90.9062,3.03204,-2073.62,-1998.6,-2422.97,-2008.4
-2284.0,-2200.0,-193.34,2.0512e-06,89.0893,125.953,90.9107,3.03204,-2073.62,-1998.6,-2422.97,-2008.4
-2282.0,-2200.0,-192.679,2.05514e-06,89.0832,126.343,90.9168,3.03204,-2073.62,-1998.6,-2422.97,-2008.4
-2280.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2278.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2276.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2274.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2272.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2270.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2268.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2266.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2264.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2262.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2260.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2258.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2256.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2254.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2252.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2250.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2248.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2246.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2244.0,-2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2242.0,-2200.0,-196.001,1.28316e-06,88.5282,177.136,91.4718,-106.917,-2114.19,-2046.67,-2251.18,-2199.54
-2240.0,-2200.0,-193.859,1.15835e-06,88.3696,171.952,91.6304,-92.7895,-2109.35,-2191.92,-2251.19,-2198.42
-2238.0,-2200.0,-194.085,1.16496e-06,88.3789,172.054,91.6211,-92.7895,-2109.35,-2191.92,-2251.19,-2198.16
-2236.0,-2200.0,-194.316,1.17156e-06,88.388,172.154,91.612,-92.7895,-2109.35,-2191.92,-2251.2,-2197.91
-2234.0,-2200.0,-196.285,1.30981e-06,88.5582,177.252,91.4418,-106.917,-2114.19,-2046.67,-2251.18,-2199.18
-2232.0,-2200.0,-196.353,1.31647e-06,88.5655,177.279,91.4345,-106.917,-2114.19,-2046.67,-2251.18,-2199.09
-2230.0,-2200.0,-196.421,1.32314e-06,88.5727,177.306,91.4273,-106.917,-2114.19,-2046.67,-2251.18,-2199.0
-2228.0,-2200.0,-196.487,1.3298e-06,88.5878,177.333,91.4122,-106.917,-2114.19,-2046.67,-2251.18,-2198.92
-2226.0,-2200.0,-196.551,1.33645e-06,88.6189,177.359,91.3811,-106.917,-2114.19,-2046.67,-2251.19,-2198.84
-2224.0,-2200.0,-196.613,1.3431e-06,88.6498,177.384,91.3502,-106.917,-2114.19,-2046.67,-2251.19,-2198.76
-2222.0,-2200.0,-196.675,1.34975e-06,88.6803,177.409,91.3197,-106.917,-2114.19,-2046.67,-2251.19,-2198.68
-2220.0,-2200.0,-196.736,1.3564e-06,88.7106,177.433,91.2894,-106.917,-2114.19,-2046.67,-2251.19,-2198.6
-2218.0,-2200.0,-196.797,1.36306e-06,88.7405,177.457,91.2595,-106.917,-2114.19,-2046.67,-2251.19,-2198.53
-2216.0,-2200.0,-182.625,1.13563e-06,88.5166,5.50236,91.4834,-106.917,-2114.19,-2046.67,-2071.1,-2186.04
-2214.0,-2200.0,-163.74,1.08448e-06,88.4764,27.6753,91.5236,-80.0307,-2071.67,-2161.18,-2183.98,-2184.26
-2212.0,-2200.0,-163.26,1.10268e-06,88.5308,28.009,91.4692,-109.199,-2114.21,-2040.8,-2182.42,-2184.26
-2210.0,-2200.0,-163.014,1.09678e-06,88.5523,28.3502,91.4477,-109.199,-2114.21,-2040.8,-2180.85,-2184.27
-2208.0,-2200.0,-162.834,1.0909e-06,88.5741,28.6992,91.4259,-109.199,-2114.21,-2040.8,-2179.28,-2184.28
-2206.0,-2200.0,-162.721,1.08505e-06,88.5961,29.056,91.4039,-109.199,-2114.21,-2040.8,-2177.72,-2184.29
-2204.0,-2200.0,-162.637,1.66468e-06,83.5252,10.9883,86.5712,135.905,-2116.68,-1983.84,-1991.05,-2158.65
-2202.0,-2200.0,-162.469,1.65814e-06,83.4855,11.0339,86.5725,135.862,-2116.66,-1983.84,-1991.12,-2158.88
-2200.0,-2200.0,-162.308,1.6516e-06,83.4451,11.08,86.5738,135.819,-2116.63,-1983.84,-1991.18,-2159.11
-2198.0,-2200.0,-162.155,1.64506e-06,83.4038,11.1264,86.5751,135.775,-2116.61,-1983.84,-1991.25,-2159.34
-2196.0,-2200.0,-162.009,1.63853e-06,83.3617,11.1733,86.5765,135.731,-2116.58,-1983.84,-1991.32,-2159.57
-2194.0,-2200.0,-161.882,1.63201e-06,83.3043,11.2211,86.5778,135.687,-2116.55,-1983.84,-1991.38,-2159.8
