X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-2200.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2198.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2196.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2194.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2192.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2190.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2188.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2186.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2184.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2182.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2180.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2178.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2176.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2174.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2172.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2170.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2168.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2166.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2164.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2162.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2160.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2158.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2156.0,-2100.0,-172.278,1.4536e-06,88.8162,42.5971,91.1838,-115.529,-2029.87,-1962.54,-2074.23,-2024.82
-2154.0,-2100.0,-171.916,1.44871e-06,88.8122,43.0608,91.1878,-115.529,-2029.87,-1962.54,-2074.25,-2025.47
-2152.0,-2100.0,-184.066,1.13866e-06,88.4887,70.796,91.5113,-165.778,-2072.41,-1918.35,-2136.65,-2055.92
-2150.0,-2100.0,-183.652,1.13649e-06,88.4858,71.2032,91.5142,-165.778,-2072.41,-1918.35,-2135.0,-2055.92
-2148.0,-2100.0,-183.347,1.13436e-06,88.483,71.6123,91.517,-165.778,-2072.41,-1918.35,-2133.34,-2055.91
-2146.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2144.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2142.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2140.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2138.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2136.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2134.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2132.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2130.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2128.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2126.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2124.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2122.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2120.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2118.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2116.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2114.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2112.0,-2100.0,-139.163,1.35485e-06,88.6251,59.0611,91.3749,-118.085,-2033.36,-1962.52,-2074.53,-2037.48
-2110.0,-2100.0,-142.295,1.35145e-06,88.6097,59.4612,91.3903,-118.085,-2033.36,-1962.52,-2074.58,-2039.97
-2108.0,-2100.0,-144.823,1.34808e-06,88.6062,59.8647,91.3938,-118.085,-2033.36,-1962.52,-2074.64,-2042.54
-2106.0,-2100.0,-147.082,1.34475e-06,88.6028,60.2715,91.3972,-118.085,-2033.36,-1962.52,-2074.71,-2045.2
-2104.0,-2100.0,-149.318,1.34146e-06,88.5993,60.6816,91.4007,-118.085,-2033.36,-1962.52,-2074.77,-2047.95
-2102.0,-2100.0,-149.198,1.338e-06,88.5957,58.4187,91.4043,-115.529,-2029.87,-1962.54,-2074.96,-2056.01
-2100.0,-2100.0,-145.495,1.33454e-06,88.5921,59.1526,91.4079,-115.529,-2029.87,-1962.54,-2075.01,-2058.16
-2098.0,-2100.0,-139.542,1.33116e-06,88.5885,59.8979,91.4115,-115.529,-2029.87,-1962.54,-2075.06,-2060.43
-2096.0,-2100.0,-158.501,1.32873e-06,88.5859,62.3552,91.4141,-118.085,-2033.36,-1962.52,-2075.05,-2060.01
-2094.0,-2100.0,-160.573,1.2844e-06,88.5371,100.155,91.4629,-115.529,-2029.87,-1962.54,-2114.8,-1983.86
-2092.0,-2100.0,-160.313,1.28563e-06,88.5385,101.108,91.4615,-115.529,-2029.87,-1962.54,-2114.8,-1983.86
-2090.0,-2100.0,-160.024,1.28697e-06,88.54,102.055,91.46,-115.529,-2029.87,-1962.54,-2114.8,-1983.86
-2088.0,-2100.0,-159.705,1.28842e-06,88.5416,102.995,91.4584,-115.529,-2029.87,-1962.54,-2114.8,-1983.86
