X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-1300.0,-1500.0,-110.465,9.43948e-07,88.8763,45.0,91.1237,-135.0,-1300.0,-1500.0,-1100.0,-1300.0
-1298.0,-1500.0,-110.421,9.39271e-07,88.7849,45.2879,91.2151,-134.712,-1298.0,-1500.0,-1100.0,-1300.0
-1296.0,-1500.0,-110.378,9.3462e-07,88.6926,45.5787,91.3074,-134.421,-1296.0,-1500.0,-1100.0,-1300.0
-1294.0,-1500.0,-110.335,9.29996e-07,88.5994,45.8725,91.4006,-134.128,-1294.0,-1500.0,-1100.0,-1300.0
-1292.0,-1500.0,-110.292,9.25399e-07,88.5053,46.1691,91.4947,-133.831,-1292.0,-1500.0,-1100.0,-1300.0
-1290.0,-1500.0,-110.249,9.2083e-07,88.4104,46.4688,91.5896,-133.531,-1290.0,-1500.0,-1100.0,-1300.0
-1288.0,-1500.0,-110.205,9.16288e-07,88.3145,46.7715,91.6855,-133.229,-1288.0,-1500.0,-1100.0,-1300.0
-1286.0,-1500.0,-110.162,9.11775e-07,88.2178,47.0772,91.7822,-132.923,-1286.0,-1500.0,-1100.0,-1300.0
-1284.0,-1500.0,-110.119,9.07291e-07,88.1201,47.3859,91.8799,-132.614,-1284.0,-1500.0,-1100.0,-1300.0
-1282.0,-1500.0,-110.076,9.02836e-07,88.0215,47.6978,91.9785,-132.302,-1282.0,-1500.0,-1100.0,-1300.0
-1280.0,-1500.0,-110.034,8.9841e-07,87.922,48.0128,92.078,-131.987,-1280.0,-1500.0,-1100.0,-1300.0
-1278.0,-1500.0,-109.991,8.93999e-07,87.8491,48.3309,92.1509,-131.669,-1278.0,-1500.0,-1100.0,-1300.0
-1276.0,-1500.0,-109.948,8.89612e-07,87.7841,48.6522,92.2159,-131.348,-1276.0,-1500.0,-1100.0,-1300.0
-1274.0,-1500.0,-109.905,8.85254e-07,87.7186,48.9767,92.2814,-131.023,-1274.0,-1500.0,-1100.0,-1300.0
-1272.0,-1500.0,-109.862,8.80925e-07,87.6524,49.3045,92.3476,-130.696,-1272.0,-1500.0,-1100.0,-1300.0
