X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
600.0,100.0,-183.309,1.60586e-06,88.7824,98.156,91.2176,-179.333,567.059,297.29,568.241,321.6
602.0,100.0,-182.773,1.60683e-06,88.7832,98.6125,91.2168,-179.333,567.059,297.29,568.435,321.609
604.0,100.0,-174.432,1.62912e-06,88.7998,76.0973,91.2002,-179.333,567.059,297.29,618.782,159.719
606.0,100.0,-174.84,1.62754e-06,88.7986,76.534,91.2014,-179.333,567.059,297.29,618.899,153.868
608.0,100.0,-175.371,1.62601e-06,88.7975,76.9724,91.2025,-179.333,567.059,297.29,619.023,147.641
610.0,100.0,-176.055,1.62453e-06,88.7964,77.4123,91.2036,-179.333,567.059,297.29,619.156,141.001
612.0,100.0,-179.0,1.61248e-06,88.7874,100.877,91.2126,-179.333,567.059,297.29,569.407,321.655
614.0,100.0,-178.243,1.61377e-06,88.7884,101.326,91.2116,-179.333,567.059,297.29,569.601,321.664
616.0,100.0,-177.531,1.6151e-06,88.7894,101.774,91.2106,-179.333,567.059,297.29,569.794,321.673
618.0,100.0,-176.871,1.61649e-06,88.7904,102.22,91.2096,-179.333,567.059,297.29,569.988,321.682
620.0,100.0,-176.267,1.61793e-06,88.782,102.665,91.218,-179.333,567.059,297.29,570.181,321.691
622.0,100.0,-175.724,1.61943e-06,88.7731,103.108,91.2269,-179.333,567.059,297.29,570.375,321.7
624.0,100.0,-175.24,1.62097e-06,88.7644,103.55,91.2356,-179.333,567.059,297.29,570.568,321.709
626.0,100.0,-174.814,1.62256e-06,88.7556,103.99,91.2444,-179.333,567.059,297.29,570.761,321.718
628.0,100.0,-190.147,1.46673e-06,88.6124,107.166,91.3876,-179.333,567.059,297.29,567.059,297.29
630.0,100.0,-203.743,1.99857e-06,88.9736,130.866,91.0264,174.535,713.58,308.268,460.697,295.68
632.0,100.0,-202.83,2.00295e-06,88.9678,131.2,91.0322,174.535,713.58,308.268,460.697,295.68
634.0,100.0,-201.873,2.00737e-06,88.962,131.53,91.038,174.535,713.58,308.268,460.697,295.68
636.0,100.0,-200.897,2.01181e-06,88.9563,131.856,91.0437,174.535,713.58,308.268,460.697,295.68
