X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-500.0,700.0,-155.313,1.56041e-06,88.0473,64.0275,85.3222,115.679,-336.017,974.907,-471.505,758.495
-498.0,700.0,-155.435,1.55749e-06,88.0562,64.2483,85.3138,115.458,-335.663,974.911,-469.752,758.56
-496.0,700.0,-155.619,1.55459e-06,88.0652,64.47,85.3055,115.236,-335.309,974.915,-468.0,758.624
-494.0,700.0,-161.857,1.61137e-06,89.2741,-49.625,90.7259,-56.2873,-261.993,843.038,-460.786,660.939
-492.0,700.0,-161.265,1.60706e-06,89.2621,-49.9428,90.7379,-56.2873,-261.993,843.038,-459.214,661.006
-490.0,700.0,-153.211,1.63224e-06,87.7291,153.749,89.1478,153.609,-337.783,918.748,-506.83,708.3
-488.0,700.0,-153.142,1.63823e-06,87.7282,153.853,89.147,153.712,-337.945,918.743,-506.874,709.265
-486.0,700.0,-153.094,1.64423e-06,87.7273,153.955,89.1462,153.815,-338.106,918.738,-506.916,710.222
-484.0,700.0,-153.064,1.65024e-06,87.7264,154.057,89.1453,153.916,-338.267,918.733,-506.959,711.169
-482.0,700.0,-153.052,1.65625e-06,87.7255,154.158,89.1445,154.017,-338.428,918.728,-507.0,712.108
-480.0,700.0,-153.056,1.66226e-06,87.7246,154.258,89.1438,154.118,-338.589,918.723,-507.042,713.039
-478.0,700.0,-153.077,1.66828e-06,87.7237,154.358,89.143,154.217,-338.75,918.718,-507.083,713.961
-476.0,700.0,-153.113,1.67431e-06,87.7228,154.457,89.1422,154.316,-338.911,918.713,-507.124,714.874
-474.0,700.0,-153.165,1.68034e-06,87.7219,154.555,89.1414,154.414,-339.072,918.708,-507.164,715.779
-472.0,700.0,-182.093,1.46342e-06,89.0794,-101.705,90.9206,154.664,-339.486,918.695,-480.263,660.115
-470.0,700.0,-181.693,1.4648e-06,89.0761,-102.206,90.9239,154.664,-339.486,918.695,-478.613,660.185
-468.0,700.0,-181.335,1.46624e-06,89.077,-102.706,90.923,154.664,-339.486,918.695,-476.961,660.255
-466.0,700.0,-183.873,1.35444e-06,89.0008,-27.2833,90.9992,-92.9873,-311.993,670.184,-402.875,667.442
-464.0,700.0,-183.063,1.34852e-06,88.9964,-27.5853,91.0036,-92.9873,-311.993,670.184,-401.766,667.485
-462.0,700.0,-182.478,1.34262e-06,88.992,-27.8934,91.008,-92.9873,-311.993,670.184,-400.656,667.529
-460.0,700.0,-161.65,1.49336e-06,89.0938,-55.6426,90.9062,-56.2873,-261.993,843.038,-439.918,670.624
-458.0,700.0,-181.8,1.33086e-06,88.9831,-28.5292,91.0169,-92.9873,-311.993,670.184,-398.428,667.616
-456.0,700.0,-181.674,1.325e-06,88.9786,-28.8571,91.0214,-92.9873,-311.993,670.184,-397.312,667.66
-454.0,700.0,-181.705,1.31917e-06,88.9741,-29.1919,91.0259,-92.9873,-311.993,670.184,-396.193,667.703
-452.0,700.0,-181.94,1.31335e-06,88.9696,-29.534,91.0304,-92.9873,-311.993,670.184,-395.072,667.747
-450.0,700.0,-180.397,1.24486e-06,88.9129,81.3516,91.0871,151.348,-334.499,918.851,-448.667,708.763
-448.0,700.0,-183.471,1.30178e-06,88.9604,-30.2403,91.0396,-92.9873,-311.993,670.184,-392.825,667.835
-446.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-444.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-442.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
