X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-1600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1598.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1596.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1594.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1592.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1590.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1588.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1586.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1584.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1582.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1580.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1578.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1576.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1574.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1572.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1570.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1568.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1566.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1564.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1562.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1558.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1556.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1554.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1552.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1550.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1548.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1546.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1544.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1542.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1540.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1538.0,1000.0,-172.535,1.78686e-06,89.6633,112.147,90.3367,-23.6435,-1282.03,1148.35,-1547.15,1022.47
-1536.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1534.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1532.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1530.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1528.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1526.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1524.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1522.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1520.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1518.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1516.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1514.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1512.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1510.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1508.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1506.0,1000.0,-123.965,2.06858e-06,89.6951,-72.9709,90.3049,-101.144,-1408.34,1157.68,-1444.69,799.839
-1504.0,1000.0,-124.416,2.06664e-06,89.6948,-73.1478,90.3052,-100.967,-1408.32,1157.08,-1443.38,799.891
-1502.0,1000.0,-124.877,2.06471e-06,89.6945,-73.3251,90.3055,-100.79,-1408.3,1156.47,-1442.08,799.944
-1500.0,1000.0,-125.326,2.06281e-06,89.6942,-73.5026,90.3058,-100.613,-1408.28,1155.84,-1440.77,799.996
-1498.0,1000.0,-125.734,2.06092e-06,89.6939,-73.6805,90.3061,-100.435,-1408.25,1155.19,-1439.46,800.048
-1496.0,1000.0,-125.073,1.35463e-06,89.5344,153.411,90.4656,-27.0045,-1281.74,1139.73,-1506.25,1005.13
-1494.0,1000.0,-126.314,2.05721e-06,89.6934,-74.0373,90.3066,-100.078,-1408.21,1153.83,-1436.84,800.153
-1492.0,1000.0,-126.439,2.05539e-06,89.6931,-74.2162,90.3069,-99.8991,-1408.18,1153.11,-1435.52,800.205
-1490.0,1000.0,-126.438,2.05358e-06,89.6929,-74.3953,90.3071,-99.72,-1408.16,1152.38,-1434.21,800.257
-1488.0,1000.0,-139.567,1.37864e-06,89.5218,154.694,90.4782,-27.0045,-1281.74,1139.73,-1506.38,1008.69
-1486.0,1000.0,-126.082,2.05004e-06,89.6627,-74.7546,90.3373,-99.3607,-1408.1,1150.84,-1431.59,800.362
-1484.0,1000.0,-125.766,2.0483e-06,89.6466,-74.9347,90.3534,-99.1806,-1408.08,1150.02,-1430.28,800.414
-1482.0,1000.0,-125.397,2.04658e-06,89.6306,-75.1151,90.3694,-99.0002,-1408.05,1149.19,-1428.96,800.467
-1480.0,1000.0,-125.004,2.04488e-06,89.6145,-75.2958,90.3855,-98.8194,-1408.02,1148.32,-1427.65,800.519
-1478.0,1000.0,-124.616,2.0432e-06,89.5983,-75.4769,90.4017,-98.6384,-1407.99,1147.42,-1426.34,800.572
-1476.0,1000.0,-124.251,2.04154e-06,89.5822,-75.6582,90.4178,-98.4571,-1407.96,1146.49,-1425.02,800.624
-1474.0,1000.0,-146.498,4.34259e-06,89.7962,88.7872,90.2038,-91.3936,-1409.83,795.85,-1466.7,1345.01
-1472.0,1000.0,-123.576,2.07339e-06,89.5575,-76.2573,90.4425,-97.9108,-1407.85,1143.48,-1421.96,795.372
-1470.0,1000.0,-123.387,2.07182e-06,89.5416,-76.4366,90.4584,-97.7315,-1407.82,1142.42,-1420.65,795.423
-1468.0,1000.0,-123.24,2.07027e-06,89.5256,-76.6161,90.4744,-97.552,-1407.78,1141.32,-1419.34,795.475
-1466.0,1000.0,-123.133,2.06874e-06,89.5097,-76.796,90.4903,-97.3722,-1407.74,1140.17,-1418.03,795.527
-1464.0,1000.0,-123.061,2.06723e-06,89.4937,-76.976,90.5063,-97.1921,-1407.7,1138.98,-1416.72,795.578
-1462.0,1000.0,-123.021,2.06574e-06,89.4777,-77.1564,90.5223,-97.0118,-1407.66,1137.74,-1415.4,795.63
-1460.0,1000.0,-123.012,2.06427e-06,89.4617,-77.337,90.5383,-96.8312,-1407.61,1136.44,-1414.09,795.682
-1458.0,1000.0,-123.03,2.06283e-06,89.4456,-77.5178,90.5544,-96.6503,-1407.57,1135.09,-1412.78,795.734
-1456.0,1000.0,-123.074,2.0614e-06,89.4296,-77.699,90.5704,-96.4692,-1407.52,1133.68,-1411.47,795.785
-1454.0,1000.0,-123.141,2.05999e-06,89.4135,-77.8803,90.5865,-96.2878,-1407.47,1132.21,-1410.16,795.837
-1452.0,1000.0,-123.23,2.05861e-06,89.3975,-78.0619,90.6025,-96.1062,-1407.42,1130.67,-1408.85,795.889
-1450.0,1000.0,-127.966,2.04141e-06,89.3766,-82.3152,90.6234,-93.1666,-1422.39,795.355,-1422.39,795.355
-1448.0,1000.0,-128.123,2.04053e-06,89.3605,-82.5009,90.6395,-92.9808,-1421.07,795.407,-1421.07,795.407
-1446.0,1000.0,-128.256,2.03968e-06,89.3444,-82.6868,90.6556,-92.795,-1419.75,795.459,-1419.75,795.459
-1444.0,1000.0,-128.363,2.03885e-06,89.3264,-82.8728,90.6736,-92.609,-1418.43,795.511,-1418.43,795.511
-1442.0,1000.0,-128.446,2.03804e-06,89.3039,-83.059,90.6961,-92.4228,-1417.11,795.563,-1417.11,795.563
-1440.0,1000.0,-126.963,2.1103e-06,89.3125,-81.0627,90.6875,-83.1766,-1384.99,1074.55,-1406.34,785.955
-1438.0,1000.0,-128.541,2.03648e-06,89.2717,-83.4318,90.7283,-92.05,-1414.47,795.667,-1414.47,795.667
-1436.0,1000.0,-128.557,2.03574e-06,89.2556,-83.6184,90.7444,-91.8634,-1413.15,795.719,-1413.15,795.719
-1434.0,1000.0,-128.554,2.03501e-06,89.2394,-83.8052,90.7606,-91.6766,-1411.83,795.771,-1411.83,795.771
-1432.0,1000.0,-128.398,2.71028e-06,89.417,73.4833,90.583,-67.641,-1350.25,1079.06,-1324.22,1363.47
-1430.0,1000.0,-127.936,2.7084e-06,89.4047,73.6187,90.5953,-67.7763,-1350.58,1079.04,-1323.14,1363.53
-1428.0,1000.0,-127.518,2.70653e-06,89.3923,73.7542,90.6077,-67.9119,-1350.91,1079.03,-1322.05,1363.58
-1426.0,1000.0,-131.029,1.97844e-06,89.0967,62.6679,90.7206,119.306,-1410.41,1218.55,-1286.19,1270.5
-1424.0,1000.0,-144.968,2.09852e-06,89.1855,-85.0522,90.8145,-90.7574,-1405.47,785.991,-1405.47,785.991
-1422.0,1000.0,-148.238,7.0953e-07,87.5448,64.6228,92.4552,-101.939,-1408.42,1160.17,-1385.06,1077.87
-1420.0,1000.0,-149.666,7.06756e-07,87.4984,65.836,92.5016,-101.939,-1408.42,1160.17,-1385.06,1077.87
-1418.0,1000.0,-148.139,7.04104e-07,87.466,67.0727,92.534,-101.939,-1408.42,1160.17,-1385.06,1077.87
-1416.0,1000.0,-145.098,7.01587e-07,87.4339,68.3324,92.5661,-101.939,-1408.42,1160.17,-1385.06,1077.87
-1414.0,1000.0,-143.245,6.99208e-07,87.402,69.6145,92.598,-101.939,-1408.42,1160.17,-1385.06,1077.87
-1412.0,1000.0,-141.491,6.9697e-07,87.3705,70.9183,92.6295,-101.939,-1408.42,1160.17,-1385.06,1077.87
-1410.0,1000.0,-107.463,6.68956e-07,87.2362,87.1376,92.7638,-92.8624,-1410.0,1000.0,-1400.0,1200.0
-1408.0,1000.0,-107.459,6.6867e-07,87.2108,87.7094,92.7892,-92.2906,-1408.0,1000.0,-1400.0,1200.0
-1406.0,1000.0,-107.456,6.6845e-07,87.1857,88.2816,92.8143,-91.7184,-1406.0,1000.0,-1400.0,1200.0
-1404.0,1000.0,-107.454,6.68298e-07,87.1609,88.8542,92.8391,-91.1458,-1404.0,1000.0,-1400.0,1200.0
-1402.0,1000.0,-107.453,6.68212e-07,87.1363,89.4271,92.8637,-90.5729,-1402.0,1000.0,-1400.0,1200.0
-1400.0,1000.0,-107.453,6.68193e-07,87.112,90.0,92.888,-90.0,-1400.0,1000.0,-1400.0,1200.0
-1398.0,1000.0,-107.453,6.6824e-07,87.0881,90.5729,92.9119,-89.4271,-1398.0,1000.0,-1400.0,1200.0
-1396.0,1000.0,-107.455,6.68355e-07,87.0644,91.1458,92.9356,-88.8542,-1396.0,1000.0,-1400.0,1200.0
-1394.0,1000.0,-107.457,6.68536e-07,87.041,91.7184,92.959,-88.2816,-1394.0,1000.0,-1400.0,1200.0
-1392.0,1000.0,-107.46,6.68783e-07,87.0179,92.2906,92.9821,-87.7094,-1392.0,1000.0,-1400.0,1200.0
-1390.0,1000.0,-107.464,6.69098e-07,86.9951,92.8624,93.0049,-87.1376,-1390.0,1000.0,-1400.0,1200.0
-1388.0,1000.0,-107.469,6.69478e-07,86.9727,93.4336,93.0273,-86.5664,-1388.0,1000.0,-1400.0,1200.0
-1386.0,1000.0,-107.475,6.69926e-07,86.9506,94.0042,93.0494,-85.9958,-1386.0,1000.0,-1400.0,1200.0
-1384.0,1000.0,-107.482,6.70439e-07,86.9288,94.5739,93.0712,-85.4261,-1384.0,1000.0,-1400.0,1200.0
-1382.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1380.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1378.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1376.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1374.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1372.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1370.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1368.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1366.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1364.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1362.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1360.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1358.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1356.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1354.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1352.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1350.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1348.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1346.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1344.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1342.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1340.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1338.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1336.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1334.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1332.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1330.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1328.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1326.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1324.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1322.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1320.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1318.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1316.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1314.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1312.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1310.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1308.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1306.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1304.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1302.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1298.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
