X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
400.0,800.0,-168.328,1.48236e-06,88.6462,51.9225,91.3538,176.728,427.338,1009.87,424.4,831.143
402.0,800.0,-167.604,1.47827e-06,88.6315,52.2567,91.3685,176.728,427.338,1009.87,424.464,829.02
404.0,800.0,-167.104,1.4742e-06,88.6168,52.5939,91.3832,176.728,427.338,1009.87,424.531,826.847
406.0,800.0,-166.772,1.47017e-06,88.6065,52.9341,91.3935,176.728,427.338,1009.87,424.599,824.622
408.0,800.0,-166.57,1.46617e-06,88.6027,53.2774,91.3973,176.728,427.338,1009.87,424.668,822.344
410.0,800.0,-166.476,1.46219e-06,88.5989,53.6239,91.4011,176.728,427.338,1009.87,424.74,820.01
412.0,800.0,-166.481,1.45825e-06,88.5951,53.9734,91.4049,176.728,427.338,1009.87,424.813,817.618
414.0,800.0,-166.584,1.45435e-06,88.5913,54.3261,91.4087,176.728,427.338,1009.87,424.887,815.166
416.0,800.0,-166.801,1.45047e-06,88.5876,54.6819,91.4124,176.728,427.338,1009.87,424.964,812.652
418.0,800.0,-167.16,1.44663e-06,88.5838,55.0409,91.4162,176.728,427.338,1009.87,425.043,810.073
420.0,800.0,-167.715,1.44283e-06,88.5801,55.403,91.4199,176.728,427.338,1009.87,425.124,807.428
422.0,800.0,-168.558,1.43906e-06,88.5763,55.7683,91.4237,176.728,427.338,1009.87,425.206,804.713
424.0,800.0,-169.416,1.43011e-06,88.5674,126.868,91.4326,176.728,427.338,1009.87,352.926,894.774
426.0,800.0,-168.01,1.43413e-06,88.5715,127.225,91.4285,176.728,427.338,1009.87,352.874,896.253
428.0,800.0,-167.082,1.43818e-06,88.5755,127.579,91.4245,176.728,427.338,1009.87,352.824,897.694
430.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460.0,800.0,-195.323,1.67747e-06,89.043,-121.558,90.957,-167.256,548.147,988.273,443.267,772.756
462.0,800.0,-173.282,1.6515e-06,89.0573,-123.886,90.9427,176.728,427.338,1009.87,443.71,772.768
464.0,800.0,-171.845,1.65522e-06,89.0887,-124.18,90.9113,176.728,427.338,1009.87,445.538,772.813
466.0,800.0,-170.826,1.65897e-06,89.1199,-124.473,90.8801,176.728,427.338,1009.87,447.366,772.859
468.0,800.0,-215.79,1.62282e-06,89.1302,-124.979,90.8698,-176.458,414.489,988.518,449.04,772.901
470.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502.0,800.0,-174.365,8.2745e-07,88.9774,40.8242,91.0226,-96.1732,593.848,943.121,604.015,888.132
504.0,800.0,-174.102,8.22428e-07,88.9515,41.3862,91.0485,-96.1732,593.848,943.121,604.015,888.132
506.0,800.0,-162.273,8.15571e-07,88.9229,44.8032,91.0771,-109.782,596.58,990.492,595.871,889.256
