X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-1300.0,-1600.0,-163.25,1.19921e-06,88.4122,64.5067,91.5878,154.728,-1113.26,-1393.74,-1218.81,-1429.72
-1298.0,-1600.0,-163.066,1.19636e-06,88.4219,64.9012,91.5781,154.728,-1113.26,-1393.74,-1218.23,-1429.7
-1296.0,-1600.0,-165.469,1.00054e-06,88.1291,62.4398,91.8709,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1294.0,-1600.0,-165.757,9.97477e-07,88.1396,63.1188,91.8604,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1292.0,-1600.0,-166.01,9.94488e-07,88.1502,63.806,91.8498,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1290.0,-1600.0,-166.211,9.91571e-07,88.1611,64.5015,91.8389,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1288.0,-1600.0,-166.317,9.88727e-07,88.1721,65.2051,91.8279,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1286.0,-1600.0,-166.268,9.85959e-07,88.1833,65.9168,91.8167,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1284.0,-1600.0,-166.088,9.83266e-07,88.1948,66.6364,91.8052,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1282.0,-1600.0,-166.202,9.80651e-07,88.2064,67.364,91.7936,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1280.0,-1600.0,-166.926,9.78115e-07,88.2183,68.0993,91.7817,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1278.0,-1600.0,-167.763,9.75658e-07,88.2303,68.8423,91.7697,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1276.0,-1600.0,-168.445,9.73283e-07,88.2426,69.5929,91.7574,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1274.0,-1600.0,-169.001,9.7099e-07,88.2551,70.3508,91.7449,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1272.0,-1600.0,-169.486,9.6878e-07,88.2678,71.1159,91.7322,153.358,-1112.56,-1393.7,-1226.35,-1466.55
-1270.0,-1600.0,-169.931,9.66655e-07,88.2807,71.8882,91.7193,153.358,-1112.56,-1393.7,-1226.35,-1466.55
