X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-500.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-498.0,1600.0,-173.648,2.31807e-06,89.2427,55.6282,90.7573,100.065,-339.864,2024.59,-367.581,1790.67
-496.0,1600.0,-159.41,1.62332e-06,88.9086,69.7876,91.0914,128.976,-337.08,1845.83,-380.275,1914.32
-494.0,1600.0,-160.353,1.62103e-06,88.8971,70.0396,91.1029,128.976,-337.08,1845.83,-379.831,1914.35
-492.0,1600.0,-161.45,1.61877e-06,88.8856,70.2924,91.1144,128.976,-337.08,1845.83,-379.388,1914.38
-490.0,1600.0,-162.716,1.61654e-06,88.8741,70.546,91.1259,128.976,-337.08,1845.83,-378.945,1914.41
-488.0,1600.0,-161.039,2.5027e-06,89.2663,-56.6102,90.7337,-13.1286,-103.52,1754.17,-443.521,1532.52
-486.0,1600.0,-154.735,1.28745e-06,88.5611,101.361,91.4389,128.976,-337.08,1845.83,-506.683,1702.94
-484.0,1600.0,-154.978,1.28879e-06,88.5501,101.704,91.4499,128.976,-337.08,1845.83,-505.831,1705.38
-482.0,1600.0,-155.264,1.29017e-06,88.5391,102.047,91.4609,128.976,-337.08,1845.83,-504.997,1707.76
-480.0,1600.0,-120.931,1.16681e-06,88.3708,113.631,91.6292,-154.132,-356.406,1772.65,-514.834,1679.62
-478.0,1600.0,-120.143,1.16951e-06,88.3607,113.93,91.6393,-154.432,-356.407,1773.01,-514.172,1681.51
-476.0,1600.0,-119.775,1.17224e-06,88.3508,114.229,91.6492,-154.73,-356.408,1773.37,-513.52,1683.37
-474.0,1600.0,-119.742,1.175e-06,88.3409,114.526,91.6591,-155.027,-356.408,1773.73,-512.878,1685.21
-472.0,1600.0,-119.991,1.1778e-06,88.3311,114.821,91.6689,-155.322,-356.409,1774.08,-512.247,1687.02
-470.0,1600.0,-115.017,1.12538e-06,88.239,114.15,91.761,-152.675,-510.832,1691.07,-510.832,1691.07
-468.0,1600.0,-114.449,1.12814e-06,88.229,114.46,91.771,-152.985,-510.22,1692.82,-510.22,1692.82
-466.0,1600.0,-114.069,1.13092e-06,88.2191,114.768,91.7809,-153.293,-509.618,1694.54,-509.618,1694.54
-464.0,1600.0,-121.596,1.13374e-06,88.2093,115.096,91.7907,-153.503,-356.404,1771.88,-509.045,1696.18
-462.0,1600.0,-125.47,1.19222e-06,88.2836,116.277,91.7164,-156.779,-356.413,1775.8,-509.228,1695.66
-460.0,1600.0,-127.524,1.1952e-06,88.2744,116.564,91.7256,-157.066,-356.414,1776.13,-508.651,1697.31
-458.0,1600.0,-129.705,1.19821e-06,88.2652,116.85,91.7348,-157.351,-356.415,1776.46,-508.083,1698.93
-456.0,1600.0,-131.586,1.20124e-06,88.2562,117.134,91.7438,-157.635,-356.415,1776.79,-507.522,1700.54
-454.0,1600.0,-132.756,1.20431e-06,88.2472,117.417,91.7528,-157.918,-356.416,1777.11,-506.97,1702.12
-452.0,1600.0,-133.261,1.2074e-06,88.2383,117.698,91.7617,-158.199,-356.417,1777.43,-506.426,1703.68
-450.0,1600.0,-133.277,1.21053e-06,88.2295,117.978,91.7705,-158.479,-356.418,1777.75,-505.889,1705.21
-448.0,1600.0,-141.748,1.15768e-06,88.1347,118.023,91.8653,-153.503,-356.404,1771.88,-505.139,1707.36
-446.0,1600.0,-143.122,1.16083e-06,88.1469,118.378,91.8531,-153.503,-356.404,1771.88,-504.69,1708.64
-444.0,1600.0,-144.543,1.16401e-06,88.1659,118.731,91.8341,-153.503,-356.404,1771.88,-504.249,1709.9
-442.0,1600.0,-146.103,1.16722e-06,88.1848,119.082,91.8152,-153.503,-356.404,1771.88,-503.816,1711.14
