X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-3600.0,-1500.0,-175.093,1.25671e-06,79.069,142.237,44.5715,158.027,-3445.18,-1281.77,-3626.4,-1479.55
-3598.0,-1500.0,-175.173,1.2619e-06,79.1176,142.425,44.7388,158.156,-3445.48,-1281.77,-3626.53,-1478.05
-3596.0,-1500.0,-181.701,3.425e-06,89.5084,98.017,90.4916,117.779,-3420.06,-1261.91,-3668.66,-984.076
-3594.0,-1500.0,-181.749,3.42594e-06,89.5085,98.1468,90.4915,117.779,-3420.06,-1261.91,-3667.93,-983.588
-3592.0,-1500.0,-169.539,3.59612e-06,89.5318,100.051,90.4682,35.039,-3358.24,-1270.72,-3681.9,-992.819
-3590.0,-1500.0,-169.767,3.59729e-06,89.5319,100.169,90.4681,35.039,-3358.24,-1270.72,-3681.07,-992.275
-3588.0,-1500.0,-170.057,3.59848e-06,89.5321,100.288,90.4679,35.039,-3358.24,-1270.72,-3680.25,-991.733
-3586.0,-1500.0,-170.405,3.59967e-06,89.5322,100.406,90.4678,35.039,-3358.24,-1270.72,-3679.44,-991.192
-3584.0,-1500.0,-170.801,3.60089e-06,89.5324,100.524,90.4676,35.039,-3358.24,-1270.72,-3678.62,-990.652
-3582.0,-1500.0,-171.228,3.60211e-06,89.5326,100.641,90.4674,35.039,-3358.24,-1270.72,-3677.8,-990.114
-3580.0,-1500.0,-171.661,3.60335e-06,89.5327,100.759,90.4673,35.039,-3358.24,-1270.72,-3676.99,-989.577
-3578.0,-1500.0,-172.066,3.6046e-06,89.5329,100.877,90.4671,35.039,-3358.24,-1270.72,-3676.18,-989.041
-3576.0,-1500.0,-172.403,3.60587e-06,89.533,100.994,90.467,35.039,-3358.24,-1270.72,-3675.37,-988.507
-3574.0,-1500.0,-172.629,3.60715e-06,89.5363,101.112,90.4637,35.039,-3358.24,-1270.72,-3674.57,-987.974
-3572.0,-1500.0,-172.71,3.60844e-06,89.5409,101.229,90.4591,35.039,-3358.24,-1270.72,-3673.76,-987.443
-3570.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3568.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3566.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3564.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3562.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3560.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3558.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3556.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3554.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3552.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3550.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3548.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3546.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3544.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3542.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3540.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3538.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3536.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3534.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3532.0,-1500.0,-170.733,1.02485e-06,77.3296,63.6792,31.3461,143.392,-3424.18,-1282.04,-3424.18,-1282.04
-3530.0,-1500.0,-172.803,1.02585e-06,77.4278,90.7315,31.8679,144.224,-3424.94,-1282.03,-3530.15,-1488.41
-3528.0,-1500.0,-172.438,1.02565e-06,77.5146,91.1124,32.1609,144.678,-3425.37,-1282.02,-3528.37,-1480.81
-3526.0,-1500.0,-172.161,1.02555e-06,77.5834,91.4935,32.4542,145.122,-3425.8,-1282.02,-3526.69,-1473.59
-3524.0,-1500.0,-171.957,1.0255e-06,77.6525,91.8744,32.7491,145.559,-3426.23,-1282.01,-3525.09,-1466.74
