X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
-2100.0,-1300.0,-110.486,9.46238e-07,85.8582,45.0,94.1418,-135.0,-2100.0,-1300.0,-1900.0,-1100.0
-2098.0,-1300.0,-110.442,9.41523e-07,85.8546,45.2879,94.1454,-134.712,-2098.0,-1300.0,-1900.0,-1100.0
-2096.0,-1300.0,-110.399,9.36832e-07,85.851,45.5787,94.149,-134.421,-2096.0,-1300.0,-1900.0,-1100.0
-2094.0,-1300.0,-110.355,9.32165e-07,85.8476,45.8725,94.1524,-134.128,-2094.0,-1300.0,-1900.0,-1100.0
-2092.0,-1300.0,-110.312,9.27535e-07,85.8338,46.1691,94.1662,-133.831,-2092.0,-1300.0,-1900.0,-1100.0
-2090.0,-1300.0,-110.268,9.22938e-07,85.813,46.4688,94.187,-133.531,-2090.0,-1300.0,-1900.0,-1100.0
-2088.0,-1300.0,-110.225,9.18367e-07,85.7921,46.7715,94.2079,-133.229,-2088.0,-1300.0,-1900.0,-1100.0
-2086.0,-1300.0,-110.182,9.13821e-07,85.7716,47.0772,94.2284,-132.923,-2086.0,-1300.0,-1900.0,-1100.0
-2084.0,-1300.0,-110.138,9.09281e-07,85.7682,47.3859,94.2318,-132.614,-2084.0,-1300.0,-1900.0,-1100.0
-2082.0,-1300.0,-110.095,9.04768e-07,85.7649,47.6978,94.2351,-132.302,-2082.0,-1300.0,-1900.0,-1100.0
-2080.0,-1300.0,-110.052,9.00281e-07,85.7618,48.0128,94.2382,-131.987,-2080.0,-1300.0,-1900.0,-1100.0
-2078.0,-1300.0,-110.008,8.95822e-07,85.7587,48.3309,94.2413,-131.669,-2078.0,-1300.0,-1900.0,-1100.0
-2076.0,-1300.0,-109.965,8.91391e-07,85.7557,48.6522,94.2443,-131.348,-2076.0,-1300.0,-1900.0,-1100.0
-2074.0,-1300.0,-109.922,8.86988e-07,85.7528,48.9767,94.2472,-131.023,-2074.0,-1300.0,-1900.0,-1100.0
-2072.0,-1300.0,-109.879,8.82613e-07,85.75,49.3045,94.25,-130.696,-2072.0,-1300.0,-1900.0,-1100.0
-2070.0,-1300.0,-109.836,8.78267e-07,85.7473,49.6355,94.2527,-130.365,-2070.0,-1300.0,-1900.0,-1100.0
-2068.0,-1300.0,-109.793,8.73936e-07,85.7583,49.9697,94.2417,-130.03,-2068.0,-1300.0,-1900.0,-1100.0
-2066.0,-1300.0,-109.75,8.69629e-07,85.7744,50.3073,94.2256,-129.693,-2066.0,-1300.0,-1900.0,-1100.0
-2064.0,-1300.0,-109.707,8.65352e-07,85.7909,50.6482,94.2091,-129.352,-2064.0,-1300.0,-1900.0,-1100.0
-2062.0,-1300.0,-109.664,8.6111e-07,85.8045,50.9925,94.1955,-129.007,-2062.0,-1300.0,-1900.0,-1100.0
-2060.0,-1300.0,-109.621,8.56916e-07,85.8028,51.3402,94.1972,-128.66,-2060.0,-1300.0,-1900.0,-1100.0
-2058.0,-1300.0,-109.579,8.52753e-07,85.8012,51.6913,94.1988,-128.309,-2058.0,-1300.0,-1900.0,-1100.0
-2056.0,-1300.0,-109.536,8.48623e-07,85.7998,52.0458,94.2002,-127.954,-2056.0,-1300.0,-1900.0,-1100.0
-2054.0,-1300.0,-109.494,8.44525e-07,85.7985,52.4037,94.2015,-127.596,-2054.0,-1300.0,-1900.0,-1100.0
-2052.0,-1300.0,-109.452,8.40461e-07,85.7974,52.7652,94.2026,-127.235,-2052.0,-1300.0,-1900.0,-1100.0
-2050.0,-1300.0,-109.41,8.3643e-07,85.7964,53.1301,94.2036,-126.87,-2050.0,-1300.0,-1900.0,-1100.0
-2048.0,-1300.0,-109.368,8.32433e-07,85.7956,53.4986,94.2044,-126.501,-2048.0,-1300.0,-1900.0,-1100.0
-2046.0,-1300.0,-109.327,8.28471e-07,85.795,53.8706,94.205,-126.129,-2046.0,-1300.0,-1900.0,-1100.0
-2044.0,-1300.0,-109.285,8.24508e-07,85.8285,54.2461,94.1715,-125.754,-2044.0,-1300.0,-1900.0,-1100.0
-2042.0,-1300.0,-109.243,8.20576e-07,85.8676,54.6252,94.1324,-125.375,-2042.0,-1300.0,-1900.0,-1100.0
-2040.0,-1300.0,-109.202,8.1668e-07,85.9072,55.008,94.0928,-124.992,-2040.0,-1300.0,-1900.0,-1100.0
